Name,Size / Usage,Context,Input,Digest,Updated,source,size_gb,is_installed
llama3.1:8b-text-q3_K_S,3.7GB,128K,Text,92c2cffe1a17,2 years ago,llama\llama3.1.csv,3.7,False
gemma:7b-instruct-q2_K,3.7GB,8K,Text,831e95226882,2 years ago,gemma\gemma.csv,3.7,False
qwen2.5:7b-instruct-q3_K_M,3.8GB,32K,Text,29492a928341,1 year ago,qwen\qwen2.5.csv,3.8,False
mistral:7b-text-v0.2-q3_K_L,3.8GB,16K,Text,991a9afb3a73,2 years ago,mistral\mistral.csv,3.8,False
mistral:7b-instruct-v0.2-q3_K_L,3.8GB,32K,Text,efe60f8368f7,2 years ago,mistral\mistral.csv,3.8,False
llama2:latest,3.8GB,4K,Text,78e26419b446,2 years ago,llama\llama2.csv,3.8,False
llama2:chat,3.8GB,4K,Text,78e26419b446,2 years ago,llama\llama2.csv,3.8,False
llama2:text,3.8GB,4K,Text,53b394a404fd,2 years ago,llama\llama2.csv,3.8,False
mistral:7b-text-q3_K_L,3.8GB,32K,Text,ae1eaf0c61df,2 years ago,mistral\mistral.csv,3.8,False
llama2:7b-chat-q4_0,3.8GB,4K,Text,78e26419b446,2 years ago,llama\llama2.csv,3.8,False
llama2:7b-text,3.8GB,4K,Text,53b394a404fd,2 years ago,llama\llama2.csv,3.8,False
dolphin-mistral:7b-v2.2-q3_K_L,3.8GB,32K,Text,2e2d34ffb211,2 years ago,mistral\dolphin-mistral.csv,3.8,False
mistrallite:7b-v0.1-q3_K_L,3.8GB,32K,Text,bb7562f0532f,2 years ago,mistral\mistrallite.csv,3.8,False
mistral:7b-instruct-q3_K_L,3.8GB,32K,Text,7f1b28865005,2 years ago,mistral\mistral.csv,3.8,False
qwen2.5-coder:7b-instruct-q3_K_M,3.8GB,32K,Text,bb739a02927e,1 year ago,qwen\qwen2.5-coder.csv,3.8,False
mistral:7b-instruct-v0.3-q3_K_L,3.8GB,32K,Text,9c690c1791aa,1 year ago,mistral\mistral.csv,3.8,False
dolphin-mistral:7b-v2.8-q3_K_L,3.8GB,32K,Text,3689be23e227,2 years ago,mistral\dolphin-mistral.csv,3.8,False
dolphin-mistral:7b-v2-q3_K_L,3.8GB,32K,Text,0a764a52371c,2 years ago,mistral\dolphin-mistral.csv,3.8,False
qwen2.5-coder:7b-base-q3_K_M,3.8GB,32K,Text,7220be37a0f0,1 year ago,qwen\qwen2.5-coder.csv,3.8,False
yarn-mistral:7b-64k-q3_K_L,3.8GB,32K,Text,6fec537d7505,2 years ago,mistral\yarn-mistral.csv,3.8,False
qwen2:7b-text-q3_K_M,3.8GB,128K,Text,636d21d77b6c,2 years ago,qwen\qwen2.csv,3.8,False
deepseek-coder:6.7b,3.8GB,16K,Text,ce298d984115,2 years ago,deepseek\deepseek-coder.csv,3.8,False
yarn-mistral:7b-128k-q3_K_L,3.8GB,128K,Text,04e1735cc221,2 years ago,mistral\yarn-mistral.csv,3.8,False
deepseek-coder:6.7b-base,3.8GB,16K,Text,585a5cb3b219,2 years ago,deepseek\deepseek-coder.csv,3.8,False
dolphin-mistral:7b-v2.6-dpo-laser-q3_K_L,3.8GB,32K,Text,fbd62dc63cf3,2 years ago,mistral\dolphin-mistral.csv,3.8,False
gemma2:9b-text-q2_K,3.8GB,8K,Text,81108b242383,2 years ago,gemma\gemma2.csv,3.8,False
dolphin-mistral:7b-v2.6-q3_K_L,3.8GB,32K,Text,3f69b8a407b5,2 years ago,mistral\dolphin-mistral.csv,3.8,False
granite4.0-preview:tiny-instruct-q4_K_S,3.8GB,1M,Text,e614ef0a2d45,11 months ago,ibm\granite4.0-preview.csv,3.8,False
gemma2:9b-instruct-q2_K,3.8GB,8K,Text,592e44efb2df,2 years ago,gemma\gemma2.csv,3.8,False
granite4.0-preview:tiny-instruct-q4_0,3.8GB,1M,Text,532787b8fce6,11 months ago,ibm\granite4.0-preview.csv,3.8,False
granite4.1-guardian:8b-q3_K_S,3.8GB,128K,Text,474fe767d1ed,2 months ago,ibm\granite4.1-guardian.csv,3.8,False
dolphin-mistral:7b-v2.2.1-q3_K_L,3.8GB,32K,Text,3bba1c1ad35a,2 years ago,mistral\dolphin-mistral.csv,3.8,False
mistral-openorca:7b-q3_K_L,3.8GB,32K,Text,e80eba13740d,2 years ago,mistral\mistral-openorca.csv,3.8,False
granite4.0-preview:tiny-base-q4_0,3.8GB,1M,Text,147a835023a1,11 months ago,ibm\granite4.0-preview.csv,3.8,False
qwen2:7b-instruct-q3_K_M,3.8GB,32K,Text,39ea238e2e11,1 year ago,qwen\qwen2.csv,3.8,False
dolphin-mistral:7b-v2.1-q3_K_L,3.8GB,32K,Text,d4e4ac49c638,2 years ago,mistral\dolphin-mistral.csv,3.8,False
deepseek-coder:6.7b-instruct,3.8GB,16K,Text,ce298d984115,2 years ago,deepseek\deepseek-coder.csv,3.8,False
llama2-uncensored:7b-chat,3.8GB,2K,Text,44040b922233,2 years ago,llama\llama2-uncensored.csv,3.8,False
llama2-uncensored:latest,3.8GB,2K,Text,44040b922233,2 years ago,llama\llama2-uncensored.csv,3.8,False
llama2-uncensored:7b,3.8GB,2K,Text,44040b922233,2 years ago,llama\llama2-uncensored.csv,3.8,False
granite4.0-preview:tiny-base-q4_K_S,3.8GB,1M,Text,22fe716d343f,11 months ago,ibm\granite4.0-preview.csv,3.8,False
deepseek-coder:6.7b-base-q4_0,3.8GB,16K,Text,585a5cb3b219,2 years ago,deepseek\deepseek-coder.csv,3.8,False
deepseek-coder:6.7b-instruct-q4_0,3.8GB,16K,Text,ce298d984115,2 years ago,deepseek\deepseek-coder.csv,3.8,False
mathstral:7b-v0.1-q3_K_L,3.8GB,32K,Text,f1a0d196fc05,2 years ago,mistral\mathstral.csv,3.8,False
shieldgemma:9b-q2_K,3.8GB,8K,Text,4705089a2870,1 year ago,gemma\shieldgemma.csv,3.8,False
llama2:7b-text-q4_0,3.8GB,4K,Text,53b394a404fd,2 years ago,llama\llama2.csv,3.8,False
llama2-uncensored:7b-chat-q4_0,3.8GB,2K,Text,44040b922233,2 years ago,llama\llama2-uncensored.csv,3.8,False
llama2:7b-chat,3.8GB,4K,Text,78e26419b446,2 years ago,llama\llama2.csv,3.8,False
llama2:7b,3.8GB,4K,Text,78e26419b446,2 years ago,llama\llama2.csv,3.8,False
qwen:7b-chat-v1.5-q3_K_M,3.9GB,32K,Text,dfd589fd9f3b,2 years ago,qwen\qwen.csv,3.9,False
qwen:7b-text-v1.5-q3_K_M,3.9GB,32K,Text,fab4b0426e2d,2 years ago,qwen\qwen.csv,3.9,False
granite4.2:3b-q8_0,3.9GB,128K,Text,f8163a0ed616,1 week ago,granite\granite4.2.csv,3.9,False
granite4.2:8b-q3_K_S,3.9GB,128K,Text,820e77415ef8,1 week ago,granite\granite4.2.csv,3.9,False
llama2:7b-text-q4_K_S,3.9GB,4K,Text,1c2571d89f3b,2 years ago,llama\llama2.csv,3.9,False
llama2-uncensored:7b-chat-q4_K_S,3.9GB,2K,Text,7c0b8e49e54b,2 years ago,llama\llama2-uncensored.csv,3.9,False
granite4.2:3b-q8_0,3.9GB,128K,Text,e4971383b71d,1 week ago,ibm\granite4.2.csv,3.9,False
llama2:7b-chat-q4_K_S,3.9GB,4K,Text,bec61ac554e8,2 years ago,llama\llama2.csv,3.9,False
granite4.2:8b-q3_K_S,3.9GB,128K,Text,64319701e841,1 week ago,ibm\granite4.2.csv,3.9,False
granite4.1:8b-q3_K_S,3.9GB,128K,Text,a6cf031b28f0,4 months ago,ibm\granite4.1.csv,3.9,False
granite4.1:8b-q3_K_S,3.9GB,128K,Text,a6cf031b28f0,4 months ago,granite\granite4.1.csv,3.9,False
deepseek-coder:6.7b-instruct-q4_K_S,3.9GB,16K,Text,aa47b230dd4a,2 years ago,deepseek\deepseek-coder.csv,3.9,False
deepseek-coder:6.7b-base-q4_K_S,3.9GB,16K,Text,b199f259ba9d,2 years ago,deepseek\deepseek-coder.csv,3.9,False
qwen3.5:4b-mlx,MLX 4.0GB,256K,"Text, Image",61aa3858e9d3,3 months ago,qwen\qwen3.5.csv,4.0,False
qwen3.5:4b-nvfp4,MLX 4.0GB,256K,"Text, Image",61aa3858e9d3,5 months ago,qwen\qwen3.5.csv,4.0,False
llama3:8b-text-q3_K_M,4.0GB,8K,Text,8dc24663264e,2 years ago,llama\llama3.csv,4.0,False
llama-guard3:8b-q3_K_M,4.0GB,128K,Text,0043e6c0f561,1 year ago,llama\llama-guard3.csv,4.0,False
granite4:tiny-h-q4_K_S,4.0GB,1M,Text,085f5e0895c9,11 months ago,ibm\granite4.csv,4.0,False
granite4:tiny-h-base-q4_K_S,4.0GB,1M,Text,860a19f4c87b,11 months ago,ibm\granite4.csv,4.0,False
granite4:tiny-h-q4_0,4.0GB,1M,Text,cba6eb07fb96,11 months ago,ibm\granite4.csv,4.0,False
granite3.1-dense:8b-instruct-q3_K_M,4.0GB,128K,Text,0dc5c3ac8a1e,1 year ago,granite\granite3.1-dense.csv,4.0,False
gemma3:4b-it-qat,4.0GB,128K,"Text, Image",d01ad0579247,1 year ago,gemma\gemma3.csv,4.0,False
granite3-dense:8b-instruct-q3_K_M,4.0GB,4K,Text,c1a94d47b25c,1 year ago,granite\granite3-dense.csv,4.0,False
granite4:tiny-h-base-q4_0,4.0GB,1M,Text,3f3c7e152bfe,11 months ago,ibm\granite4.csv,4.0,False
llama3-chatqa:8b-v1.5-q3_K_M,4.0GB,8K,Text,d1cbce0911ee,2 years ago,llama\llama3-chatqa.csv,4.0,False
llama3-gradient:8b-instruct-1048k-q3_K_M,4.0GB,1M,Text,786019279b07,2 years ago,llama\llama3-gradient.csv,4.0,False
llama3-groq-tool-use:8b-q3_K_M,4.0GB,8K,Text,def359e8ef42,2 years ago,llama\llama3-groq-tool-use.csv,4.0,False
granite3.1-dense:8b-instruct-q3_K_M,4.0GB,128K,Text,a9d0e37befa8,1 year ago,ibm\granite3.1-dense.csv,4.0,False
granite3-dense:8b-instruct-q3_K_M,4.0GB,4K,Text,6594e3e066f2,1 year ago,ibm\granite3-dense.csv,4.0,False
granite3.3:8b-instruct-q3_K_M,4.0GB,128K,Text,c5980626641c,1 year ago,ibm\granite3.3.csv,4.0,False
llama3.1:8b-text-q3_K_M,4.0GB,128K,Text,abcf9215e3df,2 years ago,llama\llama3.1.csv,4.0,False
granite3.1-dense:8b-base-q3_K_M,4.0GB,128K,Text,423b30e5defd,1 year ago,ibm\granite3.1-dense.csv,4.0,False
codegemma:7b-instruct-q3_K_S,4.0GB,8K,Text,,,gemma\codegemma.csv,4.0,False
gemma:7b-instruct-v1.1-q3_K_S,4.0GB,8K,Text,d858885a94e0,2 years ago,gemma\gemma.csv,4.0,False
granite3.2:8b-instruct-q3_K_M,4.0GB,128K,Text,c2fa8193d9d0,1 year ago,ibm\granite3.2.csv,4.0,False
codegemma:7b-code-q3_K_S,4.0GB,8K,Text,,,gemma\codegemma.csv,4.0,False
granite3.3:8b-base-q3_K_M,4.0GB,128K,Text,733ffcb40049,1 year ago,ibm\granite3.3.csv,4.0,False
codegemma:7b-instruct-v1.1-q3_K_S,4.0GB,8K,Text,,,gemma\codegemma.csv,4.0,False
llama3.1:8b-instruct-q3_K_M,4.0GB,128K,Text,4faa21fca5a2,1 year ago,llama\llama3.1.csv,4.0,False
granite4.0-preview:tiny,4.0GB,1M,Text,61f7d6c4f9b8,11 months ago,ibm\granite4.0-preview.csv,4.0,False
llama3:8b-instruct-q3_K_M,4.0GB,8K,Text,726a1960bfed,2 years ago,llama\llama3.csv,4.0,False
granite4.0-preview:tiny-instruct-q4_K_M,4.0GB,1M,Text,61f7d6c4f9b8,11 months ago,ibm\granite4.0-preview.csv,4.0,False
dolphin-mistral:v2.2,4.1GB,32K,Text,450ca08f6907,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistral:7b-text-v0.2-q4_0,4.1GB,16K,Text,495ae085225b,2 years ago,mistral\mistral.csv,4.1,False
mistral:7b-text-v0.2-q4_K_S,4.1GB,16K,Text,1a6db06e5aa7,2 years ago,mistral\mistral.csv,4.1,False
mistral:instruct,4.1GB,32K,Text,3944fe81ec14,1 year ago,mistral\mistral.csv,4.1,False
phi4-mini:3.8b-q8_0,4.1GB,4K,Text,0be8e6979181,1 year ago,phi\phi4-mini.csv,4.1,False
dolphin-mistral:7b-v2-q4_0,4.1GB,32K,Text,d4fedb7cc50d,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.8-q4_K_S,4.1GB,32K,Text,f7fe7f8a5338,2 years ago,mistral\dolphin-mistral.csv,4.1,False
llama2:7b-chat-q4_K_M,4.1GB,4K,Text,fe3834f64df5,2 years ago,llama\llama2.csv,4.1,False
dolphin-mistral:7b-v2.8-q4_0,4.1GB,32K,Text,5dc8c5a2be65,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistral:7b-text,4.1GB,16K,Text,495ae085225b,2 years ago,mistral\mistral.csv,4.1,False
llama-pro:8b-instruct-q3_K_M,4.1GB,4K,Text,,,llama\llama-pro.csv,4.1,False
mathstral:latest,4.1GB,32K,Text,4ee7052be55a,2 years ago,mistral\mathstral.csv,4.1,False
llama2:7b-text-q4_K_M,4.1GB,4K,Text,b50304b988e8,2 years ago,llama\llama2.csv,4.1,False
dolphin-mistral:latest,4.1GB,32K,Text,5dc8c5a2be65,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistrallite:7b-v0.1-q4_0,4.1GB,32K,Text,5393d4f5f262,2 years ago,mistral\mistrallite.csv,4.1,False
yarn-mistral:7b,4.1GB,32K,Text,8e9c368a0ae4,2 years ago,mistral\yarn-mistral.csv,4.1,False
yarn-mistral:latest,4.1GB,32K,Text,8e9c368a0ae4,2 years ago,mistral\yarn-mistral.csv,4.1,False
dolphin-mistral:7b-v2.6-q4_K_S,4.1GB,32K,Text,d131e1a76ddc,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.2-q4_0,4.1GB,32K,Text,450ca08f6907,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistral:7b-instruct-v0.3-q4_K_S,4.1GB,32K,Text,4567baa854e6,1 year ago,mistral\mistral.csv,4.1,False
mistral:7b-instruct-v0.2-q4_K_S,4.1GB,32K,Text,ba00d3a5239e,2 years ago,mistral\mistral.csv,4.1,False
mistral:7b-instruct-q4_0,4.1GB,32K,Text,b17615239298,2 years ago,mistral\mistral.csv,4.1,False
mistral:7b-instruct-v0.2-q4_0,4.1GB,32K,Text,61e88e884507,2 years ago,mistral\mistral.csv,4.1,False
mistral:7b-text-q4_0,4.1GB,32K,Text,d19e34de4cb6,2 years ago,mistral\mistral.csv,4.1,False
mistral:7b-text-q4_K_S,4.1GB,32K,Text,e6aa05445f6e,2 years ago,mistral\mistral.csv,4.1,False
mathstral:7b-v0.1-q4_0,4.1GB,32K,Text,4ee7052be55a,2 years ago,mistral\mathstral.csv,4.1,False
mathstral:7b,4.1GB,32K,Text,4ee7052be55a,2 years ago,mistral\mathstral.csv,4.1,False
llama2-uncensored:7b-chat-q4_K_M,4.1GB,2K,Text,a91c5baf8d31,2 years ago,llama\llama2-uncensored.csv,4.1,False
dolphin-mistral:v2.6,4.1GB,32K,Text,ecbf896611f5,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:v2.1,4.1GB,32K,Text,e4e3238590aa,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:v2.2.1,4.1GB,32K,Text,04b0ec52c40b,2 years ago,mistral\dolphin-mistral.csv,4.1,False
deepseek-coder:6.7b-base-q4_K_M,4.1GB,16K,Text,c12c864e1264,2 years ago,deepseek\deepseek-coder.csv,4.1,False
granite4.0-preview:tiny-base-q4_K_M,4.1GB,1M,Text,5934e75c5676,11 months ago,ibm\granite4.0-preview.csv,4.1,False
deepseek-coder:6.7b-instruct-q4_K_M,4.1GB,16K,Text,af6da0444f84,2 years ago,deepseek\deepseek-coder.csv,4.1,False
dolphin-mistral:7b-v2.1-q4_0,4.1GB,32K,Text,e4e3238590aa,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistrallite:7b-v0.1-q4_K_S,4.1GB,32K,Text,81a8a1744387,2 years ago,mistral\mistrallite.csv,4.1,False
mistrallite:latest,4.1GB,32K,Text,5393d4f5f262,2 years ago,mistral\mistrallite.csv,4.1,False
phi3.5:3.8b-mini-instruct-q8_0,4.1GB,4K,Text,8b50e8e1e216,1 year ago,phi\phi3.5.csv,4.1,False
qwen:7b-chat-q3_K_M,4.1GB,32K,Text,981740748bb1,2 years ago,qwen\qwen.csv,4.1,False
dolphin-mistral:7b-v2.6-dpo-laser-q4_K_S,4.1GB,32K,Text,251809e4483d,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.6-q4_0,4.1GB,32K,Text,206a4093ff30,2 years ago,mistral\dolphin-mistral.csv,4.1,False
qwen2.5-coder:7b-instruct-q3_K_L,4.1GB,32K,Text,2be479bc8fba,1 year ago,qwen\qwen2.5-coder.csv,4.1,False
dolphin-mistral:7b-v2.6-dpo-laser-q4_0,4.1GB,32K,Text,ecbf896611f5,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.2-q4_K_S,4.1GB,32K,Text,7c4ea4ac1b3d,2 years ago,mistral\dolphin-mistral.csv,4.1,False
phi3:3.8b-mini-128k-instruct-q8_0,4.1GB,4K,Text,adc0589ce82e,2 years ago,phi\phi3.csv,4.1,False
qwen2.5:7b-instruct-q3_K_L,4.1GB,32K,Text,6ed3506191d1,1 year ago,qwen\qwen2.5.csv,4.1,False
qwen:7b-q3_K_M,4.1GB,32K,Text,407571073d23,2 years ago,qwen\qwen.csv,4.1,False
phi3:3.8b-mini-4k-instruct-q8_0,4.1GB,4K,Text,6b7f8cbb8b25,2 years ago,phi\phi3.csv,4.1,False
mistral:v0.1,4.1GB,32K,Text,b17615239298,2 years ago,mistral\mistral.csv,4.1,False
yarn-mistral:7b-128k,4.1GB,128K,Text,6511b83c33d5,2 years ago,mistral\yarn-mistral.csv,4.1,False
mistral:7b-instruct-q4_K_S,4.1GB,32K,Text,d8ee783f8c73,2 years ago,mistral\mistral.csv,4.1,False
mistral:text,4.1GB,16K,Text,495ae085225b,2 years ago,mistral\mistral.csv,4.1,False
mathstral:7b-v0.1-q4_K_S,4.1GB,32K,Text,4c06df180823,2 years ago,mistral\mathstral.csv,4.1,False
qwen2.5-coder:7b-base-q3_K_L,4.1GB,32K,Text,59db8a8c458f,1 year ago,qwen\qwen2.5-coder.csv,4.1,False
mistral:v0.2,4.1GB,32K,Text,61e88e884507,2 years ago,mistral\mistral.csv,4.1,False
dolphin-mistral:v2,4.1GB,32K,Text,d4fedb7cc50d,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistrallite:7b,4.1GB,32K,Text,5393d4f5f262,2 years ago,mistral\mistrallite.csv,4.1,False
mistral:7b-instruct-v0.3-q4_0,4.1GB,32K,Text,3944fe81ec14,1 year ago,mistral\mistral.csv,4.1,False
mistral-openorca:7b-q4_K_S,4.1GB,32K,Text,b8b68de9a6c0,2 years ago,mistral\mistral-openorca.csv,4.1,False
qwen2:7b-instruct-q3_K_L,4.1GB,32K,Text,0022885490d9,1 year ago,qwen\qwen2.csv,4.1,False
dolphin-mistral:7b-v2.8,4.1GB,32K,Text,5dc8c5a2be65,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b,4.1GB,32K,Text,5dc8c5a2be65,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:v2.8,4.1GB,32K,Text,5dc8c5a2be65,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2,4.1GB,32K,Text,d4fedb7cc50d,2 years ago,mistral\dolphin-mistral.csv,4.1,False
llama-pro:8b-text-q3_K_M,4.1GB,4K,Text,,,llama\llama-pro.csv,4.1,False
qwen3:1.7b-fp16,4.1GB,40K,Text,e9354f6174db,1 year ago,qwen\qwen3.csv,4.1,False
dolphin-mistral:7b-v2.2.1,4.1GB,32K,Text,04b0ec52c40b,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistral-openorca:7b,4.1GB,32K,Text,12dc6acc14d0,2 years ago,mistral\mistral-openorca.csv,4.1,False
mistral-openorca:latest,4.1GB,32K,Text,12dc6acc14d0,2 years ago,mistral\mistral-openorca.csv,4.1,False
granite3.2-guardian:5b-q5_K_M,4.1GB,128K,Text,e8741473bd5f,1 year ago,ibm\granite3.2-guardian.csv,4.1,False
qwen2:7b-text-q3_K_L,4.1GB,128K,Text,45ac40a8d58b,2 years ago,qwen\qwen2.csv,4.1,False
yarn-mistral:7b-64k-q4_K_S,4.1GB,32K,Text,6a3c24b1e938,2 years ago,mistral\yarn-mistral.csv,4.1,False
dolphin-mistral:7b-v2.1-q4_K_S,4.1GB,32K,Text,928488201dda,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.2,4.1GB,32K,Text,450ca08f6907,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.1,4.1GB,32K,Text,e4e3238590aa,2 years ago,mistral\dolphin-mistral.csv,4.1,False
yarn-mistral:7b-128k-q4_K_S,4.1GB,128K,Text,60021a54efbe,2 years ago,mistral\yarn-mistral.csv,4.1,False
yarn-mistral:7b-64k,4.1GB,32K,Text,8e9c368a0ae4,2 years ago,mistral\yarn-mistral.csv,4.1,False
dolphin-mistral:7b-v2.6-dpo-laser,4.1GB,32K,Text,ecbf896611f5,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2-q4_K_S,4.1GB,32K,Text,31bc12ff86a4,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.2.1-q4_K_S,4.1GB,32K,Text,5029cbe43e9c,2 years ago,mistral\dolphin-mistral.csv,4.1,False
dolphin-mistral:7b-v2.2.1-q4_0,4.1GB,32K,Text,04b0ec52c40b,2 years ago,mistral\dolphin-mistral.csv,4.1,False
yarn-mistral:7b-128k-q4_0,4.1GB,128K,Text,6511b83c33d5,2 years ago,mistral\yarn-mistral.csv,4.1,False
dolphin-mistral:7b-v2.6,4.1GB,32K,Text,206a4093ff30,2 years ago,mistral\dolphin-mistral.csv,4.1,False
mistral-openorca:7b-q4_0,4.1GB,32K,Text,12dc6acc14d0,2 years ago,mistral\mistral-openorca.csv,4.1,False
yarn-mistral:7b-64k-q4_0,4.1GB,32K,Text,8e9c368a0ae4,2 years ago,mistral\yarn-mistral.csv,4.1,False
qwen:7b-chat-v1.5-q3_K_L,4.2GB,32K,Text,c78b559835da,2 years ago,qwen\qwen.csv,4.2,False
qwen:4b-chat-v1.5-q8_0,4.2GB,32K,Text,7dfc4f0660c0,2 years ago,qwen\qwen.csv,4.2,False
qwen:4b-text-v1.5-q8_0,4.2GB,32K,Text,e3bafc3eec84,2 years ago,qwen\qwen.csv,4.2,False
gemma:7b-text-q3_K_S,4.2GB,8K,Text,f40e21d459ff,2 years ago,gemma\gemma.csv,4.2,False
llama2-uncensored:7b-chat-q4_1,4.2GB,2K,Text,0126058e3693,2 years ago,llama\llama2-uncensored.csv,4.2,False
deepseek-coder:6.7b-instruct-q4_1,4.2GB,16K,Text,4c147a2a4536,2 years ago,deepseek\deepseek-coder.csv,4.2,False
nemotron-3-nano:4b-q8_0,4.2GB,256K,Text,c534497d032c,5 months ago,nemotron\nemotron-3-nano.csv,4.2,False
granite4:tiny-h-base-q4_K_M,4.2GB,1M,Text,e6ad422b0f47,11 months ago,ibm\granite4.csv,4.2,False
granite4:tiny-h-q4_K_M,4.2GB,1M,Text,566b725534ea,11 months ago,ibm\granite4.csv,4.2,False
deepseek-coder:6.7b-base-q4_1,4.2GB,16K,Text,a269275b3473,2 years ago,deepseek\deepseek-coder.csv,4.2,False
granite4:tiny-h,4.2GB,1M,Text,566b725534ea,11 months ago,ibm\granite4.csv,4.2,False
llama2:7b-text-q4_1,4.2GB,4K,Text,189a0d0904e4,2 years ago,llama\llama2.csv,4.2,False
llama2:7b-chat-q4_1,4.2GB,4K,Text,85eb4bc10598,2 years ago,llama\llama2.csv,4.2,False
gemma:7b-instruct-q3_K_S,4.2GB,8K,Text,e4aea70c287e,2 years ago,gemma\gemma.csv,4.2,False
granite4.0-preview:tiny-base-q4_1,4.2GB,1M,Text,8c28fd38f613,11 months ago,ibm\granite4.0-preview.csv,4.2,False
qwen:7b-text-v1.5-q3_K_L,4.2GB,32K,Text,c103abc28f47,2 years ago,qwen\qwen.csv,4.2,False
granite4.1-guardian:8b-q3_K_M,4.2GB,128K,Text,4b56e240be8d,2 months ago,ibm\granite4.1-guardian.csv,4.2,False
granite4.0-preview:tiny-instruct-q4_1,4.2GB,1M,Text,476533dfb86e,11 months ago,ibm\granite4.0-preview.csv,4.2,False
granite3.3:8b-instruct-q3_K_L,4.3GB,128K,Text,e03fac74858b,1 year ago,ibm\granite3.3.csv,4.3,False
granite3.3:8b-base-q3_K_L,4.3GB,128K,Text,7ba316d22b0b,1 year ago,ibm\granite3.3.csv,4.3,False
qwen:7b-q3_K_L,4.3GB,32K,Text,2a971f9c4019,2 years ago,qwen\qwen.csv,4.3,False
gemma2:9b-text-q3_K_S,4.3GB,8K,Text,021fbe1dc58b,2 years ago,gemma\gemma2.csv,4.3,False
granite4.1:8b-q3_K_M,4.3GB,128K,Text,11ec0ebc2697,4 months ago,ibm\granite4.1.csv,4.3,False
gemma2:9b-instruct-q3_K_S,4.3GB,8K,Text,1c8775e10b1c,2 years ago,gemma\gemma2.csv,4.3,False
llama3-gradient:8b-instruct-1048k-q3_K_L,4.3GB,1M,Text,5a2ea82ad056,2 years ago,llama\llama3-gradient.csv,4.3,False
qwen:7b-chat-q3_K_L,4.3GB,32K,Text,6c760e557c98,2 years ago,qwen\qwen.csv,4.3,False
llama3-groq-tool-use:8b-q3_K_L,4.3GB,8K,Text,57fbbf9656ef,2 years ago,llama\llama3-groq-tool-use.csv,4.3,False
granite3.2:8b-instruct-q3_K_L,4.3GB,128K,Text,bf3068be1581,1 year ago,ibm\granite3.2.csv,4.3,False
granite3.1-dense:8b-instruct-q3_K_L,4.3GB,128K,Text,ecdd2f1b4c8d,1 year ago,ibm\granite3.1-dense.csv,4.3,False
granite4.1:8b-q3_K_M,4.3GB,128K,Text,11ec0ebc2697,4 months ago,granite\granite4.1.csv,4.3,False
llama-guard3:8b-q3_K_L,4.3GB,128K,Text,bea5c2385dc2,1 year ago,llama\llama-guard3.csv,4.3,False
llama3:8b-text-q3_K_L,4.3GB,8K,Text,c8a0b2fe8826,2 years ago,llama\llama3.csv,4.3,False
qwen3-vl:2b-thinking-bf16,4.3GB,256K,"Text, Image",0d2c70920874,10 months ago,qwen\qwen3-vl.csv,4.3,False
qwen3-embedding:4b-q8_0,4.3GB,40K,Text,357d756ba8e5,11 months ago,qwen\qwen3-embedding.csv,4.3,False
granite4.2:8b-q3_K_M,4.3GB,128K,Text,de31561a84c0,1 week ago,granite\granite4.2.csv,4.3,False
qwen3:4b-instruct-2507-q8_0,4.3GB,256K,Text,aa7252f68dda,11 months ago,qwen\qwen3.csv,4.3,False
qwen3-vl:2b-instruct-bf16,4.3GB,256K,"Text, Image",fc3633fe6782,10 months ago,qwen\qwen3-vl.csv,4.3,False
granite3-dense:8b-instruct-q3_K_L,4.3GB,4K,Text,c74b04a2513f,1 year ago,granite\granite3-dense.csv,4.3,False
granite4.2:8b-q3_K_M,4.3GB,128K,Text,6a154d042cac,1 week ago,ibm\granite4.2.csv,4.3,False
shieldgemma:9b-q3_K_S,4.3GB,8K,Text,59f3cd1ead5e,1 year ago,gemma\shieldgemma.csv,4.3,False
